ad_id,date,spend,revenue,impressions,clicks,purchases,headline,body,media_type,aspect_ratio,category,labels
ad_00339,2023-03,70.89,237.39,32961,201,3,the shorts you need to climb,climb further in our new shorts.,video,4:5,mountain,vid_shorts:Video|shorts:Noun
ad_00340,2023-03,257.61,750.15,15884,207,5,conquer further in our armwarmers,conquer further in our new armwarmers.,image,9:16,adventure,img_armwarmers:Image|armwarmers:Noun|conquer:Verb|lightweight layers:Phrase
ad_00341,2023-03,115.16,535.76,12948,90,2,tights for every train,"Lightweight and breathable, this tights keeps you comfortable from the first pedal stroke to the last. Designed for riders who train in all conditions and demand the very best from their gear. ⛰️",image,4:5,accessories,img_tights:Image|tights:Noun|train:Verb|race day ready:Phrase
ad_00342,2023-03,141.21,135.08,32145,160,1,premium kit built to sprint,sprint further in our new kit.,image,9:16,urban,img_kit:Image
ad_00343,2023-03,144.35,438.37,7780,43,1,the kit you need to sprint,Ride ready. Try our kit today.,video,4:5,mountain,vid_kit:Video|kit:Noun|sprint:Verb
ad_00344,2023-03,85.85,196.17,21495,154,3,layer further in our armwarmers,Built to layer. Premium armwarmers. 🔥,image,1:1,sale,img_armwarmers:Image|armwarmers:Noun
ad_00345,2023-03,138.8,160.04,20786,129,1,jersey for every sprint,Our jersey lets you sprint better.,image,9:16,casual,img_jersey:Image|jersey:Noun|sprint:Verb
ad_00346,2023-03,80.5,675.87,20238,292,11,baselayer for every ride,Our baselayer lets you ride better. ⛰️,video,1:1,adventure,vid_baselayer:Video
ad_00347,2023-03,140.69,1368.31,9239,107,3,premium 9 jacket built to race,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke 4 to the last. Designed for riders who race in all conditions and demand the very best from their gear.",video,4:5,adult,vid_jacket:Video|jacket:Noun|ride in comfort:Phrase
ad_00348,2023-03,352.85,725.8,22474,177,4,sprint further in 25 our bibs,sprint further in our new bibs.,image,1:1,adventure,img_bibs:Image|bibs:Noun
ad_00349,2023-03,147.23,492.43,30583,233,4,premium armwarmers built to gear,"Lightweight and breathable, this armwarmers keeps 2 you comfortable from the first pedal stroke to the last. Designed for riders who gear in all conditions and demand the very best from their gear.",image,1:1,urban,img_armwarmers:Image|armwarmers:Noun|built to last:Phrase
ad_00350,2023-03,121.54,105.63,16225,84,1,8 cruise further in our cap,cruise further in our new cap.,image,9:16,road,img_cap:Image|cap:Noun|cruise:Verb
ad_00351,2023-03,67.33,101.36,10470,59,1,21 layer further in our vest,Built to layer. Premium vest.,image,1:1,road,img_vest:Image|vest:Noun|layer:Verb|race day ready:Phrase
ad_00352,2023-03,653.98,1115.64,8741,65,1,the jacket you need to shred,Ride ready. Try our jacket today.,image,1:1,accessories,img_jacket:Image
ad_00353,2023-03,403.73,1320.83,26609,204,4,new bibs collection,sprint further in our new bibs.,image,4:5,adult,img_bibs:Image|bibs:Noun|sprint:Verb|lightweight layers:Phrase
ad_00354,2023-03,121.95,557.62,20832,154,2,the armwarmers you need to layer,Our armwarmers 8 lets you layer better. ❄️,image,4:5,accessories,img_armwarmers:Image|armwarmers:Noun|layer:Verb
ad_00355,2023-04,206.42,490.9,12283,122,3,new 4 cap collection,Ride ready. Try our cap today.,image,1:1,adventure,img_cap:Image|cap:Noun|gear up for summer:Phrase
ad_00356,2023-04,146.84,332.71,13213,124,2,the kit you need to shred,Our kit lets you shred better.,image,1:1,adventure,img_kit:Image|kit:Noun|shred:Verb
ad_00357,2023-04,701.84,1927.74,9534,75,1,premium gloves built to gear,"Lightweight and breathable, this gloves keeps you comfortable from the first pedal stroke to the last. Designed for riders who gear in all conditions and demand the very best from their gear.",image,4:5,casual,img_gloves:Image|gloves:Noun|gear:Verb
ad_00358,2023-04,87.1,174.33,18070,119,2,bibs for every cruise,Built to cruise. Premium bibs. 💪,image,9:16,casual,img_bibs:Image|new arrivals:Phrase
ad_00359,2023-04,76.58,204.22,9160,66,1,2 new shell collection,Ride ready. 17 Try our shell today.,image,4:5,gravel,img_shell:Image|shell:Noun
ad_00360,2023-04,141.82,949.83,8551,95,2,cruise further in our shell,8 cruise further in our new shell.,video,4:5,road,vid_shell:Video|shell:Noun|cruise:Verb
ad_00361,2023-04,229.06,585.06,11915,88,2,premium kit built 9 to gear,25 Our kit lets you gear better.,image,4:5,accessories,img_kit:Image|kit:Noun|gear:Verb
ad_00362,2023-04,190.21,922.53,8631,83,2,the tights you need 5 to push,Ride ready. Try our 17 tights today.,image,4:5,road,img_tights:Image|tights:Noun|your spring wardrobe:Phrase
ad_00363,2023-04,161.37,1167.51,67195,598,13,the socks you need to explore,Built to explore. 20 Premium socks.,video,4:5,casual,vid_socks:Video|explore:Verb
ad_00364,2023-04,215.54,258.85,25947,139,1,the bibs you need 21 to train,"Built for the long haul. Our premium bibs combines technical fabrics with a refined fit so you can train harder and go further, no matter what the forecast brings this season.",image,9:16,mountain,img_bibs:Image
ad_00365,2023-04,255.9,1233.4,32209,419,9,the jersey you need to race,race further in our new jersey.,video,1:1,accessories,vid_jersey:Video|jersey:Noun
ad_00366,2023-04,434.7,604.17,30337,152,2,wardrobe for every explore,Ride ready. Try our wardrobe today.,image,1:1,commute,img_wardrobe:Image|wardrobe:Noun
ad_00367,2023-04,227.01,886.23,13888,131,4,cruise further in our vest,Built to cruise. Premium vest. ⛰️,video,9:16,road,vid_vest:Video
ad_00368,2023-04,560.56,1858.97,7397,52,1,shell for every race,"Lightweight and breathable, this shell keeps you comfortable from the first pedal stroke to the last. Designed for riders who race in all conditions and demand the very best 6 from their gear.",image,1:1,adult,img_shell:Image|race:Verb
ad_00369,2023-04,284.34,397.28,24203,127,1,new jersey collection,Ride ready. Try our jersey today.,image,9:16,casual,img_jersey:Image
ad_00370,2023-04,137.7,985.79,22449,158,4,new cap collection,Our cap lets you race better. 🌧️,video,4:5,commute,vid_cap:Video|cap:Noun|gear up for summer:Phrase
ad_00371,2023-04,45.33,159.72,22482,177,3,3 the shell you need to train,"Engineered for performance on every terrain. Our shell is designed to help you train with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,9:16,mountain,vid_shell:Video|shell:Noun|gear up for summer:Phrase
ad_00372,2023-04,329.52,2852.46,25589,373,10,premium gloves built to race,Built to race. 19 Premium gloves.,video,4:5,adventure,vid_gloves:Video|gloves:Noun|race:Verb
ad_00373,2023-04,64.43,365.67,12658,138,3,the 10 jersey you need to gear,Ride ready. Try our jersey today. ❄️,video,4:5,gravel,vid_jersey:Video|jersey:Noun|gear up for summer:Phrase
ad_00374,2023-04,529.3,1450.52,21163,148,2,the shell you need to shred,Ride ready. Try our shell today.,image,4:5,adult,img_shell:Image
ad_00375,2023-04,192.02,805.03,9686,79,1,premium bibs built to explore,9 Ride ready. Try our bibs today. 💪,image,4:5,mountain,img_bibs:Image|explore:Verb|new arrivals:Phrase
ad_00376,2023-04,103.32,260.03,56762,320,4,ride further 9 in our vest,Our vest lets 11 you ride better.,image,4:5,urban,img_vest:Image|vest:Noun|race day ready:Phrase
ad_00377,2023-04,124.62,132.92,37691,185,2,new vest collection,shred further in our new vest. ⛰️,image,9:16,commute,img_vest:Image|shred:Verb
ad_00378,2023-04,276.61,2014.87,29041,385,10,new tights collection,"Built for the long haul. Our 10 premium tights combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",video,1:1,adult,vid_tights:Video|tights:Noun|ride:Verb|trail tested:Phrase
ad_00379,2023-04,153.23,525.45,10677,99,2,12 new jacket collection,Our jacket lets you climb better.,video,4:5,adult,vid_jacket:Video|climb:Verb
ad_00380,2023-04,366.54,1501.47,6922,63,1,new jacket collection,Our jacket lets you race better.,video,4:5,casual,vid_jacket:Video|race:Verb
ad_00381,2023-04,81.86,146.44,31087,185,2,new shorts collection,Ride ready. Try our shorts today.,image,1:1,adult,img_shorts:Image|shorts:Noun|ride:Verb
ad_00382,2023-04,151.85,1174.61,34742,452,13,sprint further in our jersey,sprint further in our new jersey.,video,4:5,adventure,vid_jersey:Video|jersey:Noun
ad_00383,2023-04,586.71,1843.7,19922,139,2,tights for every train,Our tights lets you train better. 🏔️,image,4:5,adult,img_tights:Image|tights:Noun|train:Verb
ad_00384,2023-04,73.84,412.14,9432,89,2,the jersey you need to explore,Our jersey lets you explore better.,video,4:5,gravel,vid_jersey:Video|jersey:Noun|explore:Verb|all day comfort:Phrase
ad_00385,2023-04,77.98,1072.37,15624,204,8,climb further in our vest,"Lightweight and breathable, this vest keeps you comfortable from the first pedal stroke to the last. Designed for riders 22 who climb in all conditions and demand the very best from their gear.",video,4:5,sale,vid_vest:Video|climb:Verb|your spring wardrobe:Phrase
ad_00386,2023-04,81.05,324.33,15916,145,3,premium wardrobe built to train,train further in 9 our new wardrobe. ⛰️,image,4:5,road,img_wardrobe:Image|wardrobe:Noun|train:Verb
ad_00387,2023-04,755.57,5596.54,20804,244,7,15 armwarmers for every layer,"Lightweight and breathable, this armwarmers keeps you comfortable from the first pedal stroke to the last. Designed for riders who layer in all conditions and demand the very best from their gear.",video,4:5,adventure,vid_armwarmers:Video|layer:Verb
ad_00388,2023-04,238.75,519.06,15411,137,3,premium tights built to descend,Ride ready. Try our tights today.,image,1:1,adventure,img_tights:Image|tights:Noun
ad_00389,2023-04,962.55,1085.9,37102,186,2,gear further in our wardrobe,Built to gear. Premium wardrobe.,image,1:1,urban,img_wardrobe:Image|wardrobe:Noun|gear:Verb
ad_00390,2023-04,57.61,395.19,11008,149,5,socks for every race,"Lightweight and breathable, this socks keeps you comfortable from the first pedal stroke to the last. Designed for riders who race in all conditions and demand the very best from their gear.",image,4:5,adventure,img_socks:Image|socks:Noun|race:Verb|your spring wardrobe:Phrase
ad_00391,2023-04,257.88,751.95,23674,221,5,gear further in our vest,Ride ready. Try our vest today.,video,9:16,road,vid_vest:Video|vest:Noun
ad_00392,2023-04,118.64,339.19,9215,71,1,gear further in our jersey,gear further in our new jersey.,image,4:5,adult,img_jersey:Image|jersey:Noun
ad_00393,2023-04,202.42,733.33,12460,89,2,new shorts collection,Ride ready. Try our shorts today. 🚴,video,9:16,casual,vid_shorts:Video|shorts:Noun|descend:Verb|cold weather essentials:Phrase
ad_00394,2023-04,209.29,437.08,46388,331,5,explore further 3 in our jacket,"Engineered for performance on every terrain. Our jacket is designed to help you explore with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,9:16,accessories,img_jacket:Image|cold weather essentials:Phrase
ad_00395,2023-04,105.35,211.3,14663,104,2,premium baselayer built to explore,Our baselayer lets you explore better. ⛰️,image,9:16,adult,img_baselayer:Image|baselayer:Noun|trail tested:Phrase
ad_00396,2023-04,226.49,609.19,20621,123,2,new bibs collection,"Built for the long haul. Our premium bibs combines technical fabrics with a refined fit so you can layer harder and go further, no matter what the forecast brings this season.",image,4:5,commute,img_bibs:Image|bibs:Noun|layer:Verb|new arrivals:Phrase
ad_00397,2023-05,220.74,698.25,23555,164,3,push further in our kit,"Lightweight and breathable, this kit keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",image,4:5,commute,img_kit:Image|kit:Noun|push:Verb|built to last:Phrase
ad_00398,2023-05,258.58,708.59,35461,218,3,conquer further in our shorts,Built to conquer. Premium shorts.,video,4:5,sale,vid_shorts:Video|shorts:Noun|conquer:Verb
ad_00399,2023-05,125.87,493.75,10371,62,1,new shell collection,Our shell lets you explore better.,video,4:5,sale,vid_shell:Video|shell:Noun
ad_00400,2023-05,393.72,1102.56,8793,67,1,new cap collection,Ride ready. Try our cap today.,image,1:1,accessories,img_cap:Image|cap:Noun
ad_00401,2023-05,350.38,958.82,21084,175,3,premium shorts built to push,Our shorts lets you push better.,video,1:1,adult,vid_shorts:Video|push:Verb
ad_00402,2023-05,293.82,299.07,14208,75,1,27 new tights collection,conquer further in our new tights.,image,1:1,urban,img_tights:Image|tights:Noun
ad_00403,2023-05,63.03,99.25,19709,113,1,the bibs you need to pedal,Built to pedal. Premium bibs.,image,1:1,urban,img_bibs:Image|bibs:Noun
ad_00404,2023-05,281.59,1053.66,33892,227,3,new baselayer collection,"Lightweight and breathable, this baselayer keeps you comfortable from the first pedal stroke to the last. Designed for riders who race in all conditions and demand the very best 27 from their gear.",image,4:5,commute,img_baselayer:Image|race:Verb
ad_00405,2023-05,181.91,380.39,19812,119,1,12 armwarmers for every cruise,cruise further in our new armwarmers.,video,1:1,gravel,vid_armwarmers:Video|cruise:Verb
ad_00406,2023-05,68.03,209.24,10627,76,1,bibs for every push,"Lightweight and breathable, this bibs keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",video,9:16,sale,vid_bibs:Video|bibs:Noun|push:Verb|lightweight layers:Phrase
ad_00407,2023-05,435.77,2305.92,22211,193,4,new shorts collection,Built to explore. 9 Premium shorts. ⛰️,video,1:1,casual,vid_shorts:Video|explore:Verb
ad_00408,2023-05,175.66,838.7,23613,198,4,new shorts collection,"Engineered for performance on every terrain. Our shorts is designed to help you race with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,adult,img_shorts:Image|shorts:Noun|race:Verb|ride in comfort:Phrase
ad_00409,2023-05,156.79,1344.52,17715,214,6,premium 12 tights built to conquer,Built to conquer. 27 Premium tights.,video,4:5,mountain,vid_tights:Video|tights:Noun|lightweight layers:Phrase
ad_00410,2023-05,282.47,580.58,24408,156,2,vest 13 for every descend,Our vest lets you descend better.,video,1:1,urban,vid_vest:Video|descend:Verb
ad_00411,2023-05,414.08,1638.69,15681,176,4,premium shell built to shred,"Lightweight and breathable, this shell keeps you comfortable from the first pedal stroke to the last. Designed for riders who shred in all conditions and demand the very best from their gear.",image,1:1,road,img_shell:Image|gear up for summer:Phrase
ad_00412,2023-05,122.57,408.31,22448,280,6,kit for every shred,Built to shred. Premium kit. 🏔️,image,1:1,accessories,img_kit:Image|your spring wardrobe:Phrase
ad_00413,2023-05,117.51,177.85,17925,135,2,17 new wardrobe collection,Ride ready. Try our wardrobe today.,image,1:1,accessories,img_wardrobe:Image
ad_00414,2023-05,215.22,1871.45,9006,99,3,new vest collection,Built to explore. Premium vest. ❄️,video,4:5,mountain,vid_vest:Video|explore:Verb|adventure awaits:Phrase
ad_00415,2023-05,202.55,787.12,11111,112,2,push further in our armwarmers,Ride ready. Try our armwarmers today.,video,1:1,adult,vid_armwarmers:Video|armwarmers:Noun
ad_00416,2023-05,174.37,337.54,29653,162,2,the bibs you need to pedal,Built to pedal. Premium bibs. ⛰️,video,9:16,sale,vid_bibs:Video|bibs:Noun
ad_00417,2023-06,139.65,709.35,18376,191,5,socks for every sprint,sprint further in our new socks. 🏔️,video,1:1,accessories,vid_socks:Video|socks:Noun|trail tested:Phrase
ad_00418,2023-06,353.06,282.62,7868,23,0,premium jacket built to cruise,Ride ready. Try our jacket today.,image,1:1,adventure,img_jacket:Image|cruise:Verb|cold weather essentials:Phrase
ad_00419,2023-06,366.54,545.11,16964,93,1,explore further in our shell,explore further in our new shell. 🏔️,image,1:1,casual,img_shell:Image|explore:Verb
ad_00420,2023-06,139.86,215.67,54266,352,5,the gloves you need to pedal,pedal further in our new gloves.,image,1:1,road,img_gloves:Image|gloves:Noun|pedal:Verb
ad_00421,2023-06,282.27,1314.42,10172,71,1,the vest you need to cruise,"Built for the long haul. Our premium vest combines technical fabrics with a refined fit so you can cruise harder and go further, no matter what the forecast brings this season.",video,4:5,sale,vid_vest:Video|vest:Noun
ad_00422,2023-06,147.27,230.52,28772,173,2,the wardrobe you need to sprint,Ride ready. Try our wardrobe today. 🌧️,image,9:16,casual,img_wardrobe:Image
ad_00423,2023-06,356.49,2676.67,36092,338,7,premium shell built to layer,layer further in our new shell. 🌧️,video,4:5,adult,vid_shell:Video|shell:Noun|layer:Verb|race day ready:Phrase
ad_00424,2023-06,158.49,389.91,11559,107,2,10 the socks you need to conquer,conquer further in our new socks.,image,4:5,mountain,img_socks:Image|socks:Noun|conquer:Verb|cold weather essentials:Phrase
ad_00425,2023-06,209.21,690.23,20509,81,1,premium wardrobe built to sprint,"Built for the long haul. Our 17 premium wardrobe combines technical fabrics with a refined fit so you can sprint harder and go further, no matter what the forecast brings this season.",video,9:16,adventure,vid_wardrobe:Video|wardrobe:Noun|all day comfort:Phrase
ad_00426,2023-06,309.58,529.02,32013,183,2,shell for every ride,Our shell lets you ride better.,image,1:1,casual,img_shell:Image|shell:Noun
ad_00427,2023-06,195.97,1284.05,21843,253,6,gloves for every train,"Engineered for performance on every terrain. Our gloves is designed to help you train with total confidence, whether you 2 are on a mountain pass or a city commute through changing weather.",image,4:5,mountain,img_gloves:Image|gloves:Noun|train:Verb
ad_00428,2023-06,147.47,80.88,27394,77,0,premium 29 socks built to train,train further in our new socks.,image,1:1,adventure,img_socks:Image|socks:Noun|train:Verb|cold weather essentials:Phrase
ad_00429,2023-06,558.74,1773.33,14294,118,2,gloves for every train,"Engineered for performance on every terrain. Our gloves is designed to help you train with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,9:16,road,vid_gloves:Video|train:Verb
ad_00430,2023-06,143.51,543.54,11498,94,2,premium socks built to descend,descend further in our new socks.,video,4:5,adult,vid_socks:Video|descend:Verb
ad_00431,2023-06,175.95,415.9,16740,96,1,premium tights built to descend,Ride ready. Try our tights today.,image,4:5,commute,img_tights:Image|tights:Noun
ad_00432,2023-06,103.77,150.8,21531,135,1,climb further in our kit,climb further in our new kit.,image,1:1,gravel,img_kit:Image
ad_00433,2023-06,121.96,195.86,16357,85,1,conquer further in our wardrobe,Ride ready. Try our wardrobe today.,image,1:1,gravel,img_wardrobe:Image|wardrobe:Noun
ad_00434,2023-06,207.44,419.02,14664,92,1,jacket for every ride,Our jacket lets you ride better.,image,4:5,commute,img_jacket:Image|jacket:Noun
ad_00435,2023-06,154.64,158.32,8187,44,0,new 18 tights collection,gear further in our new tights.,image,1:1,urban,img_tights:Image|tights:Noun
ad_00436,2023-06,202.1,705.82,20379,173,3,new kit collection,Ride ready. Try our kit today.,video,4:5,gravel,vid_kit:Video|kit:Noun|explore:Verb
ad_00437,2023-06,162.01,511.62,23599,190,2,3 premium jersey built to pedal,Ride ready. Try our jersey today.,video,4:5,gravel,vid_jersey:Video|jersey:Noun
ad_00438,2023-06,163.7,975.92,7099,80,2,new jersey collection,"Engineered for performance on every terrain. Our jersey is designed to help you conquer with total confidence, whether you are on a mountain pass or a city commute through changing weather. 🔥",image,4:5,mountain,img_jersey:Image|jersey:Noun|conquer:Verb
ad_00439,2023-06,104.19,609.97,38931,442,11,the jacket you need to ride,"Built for the long haul. Our premium jacket combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",video,9:16,mountain,vid_jacket:Video|jacket:Noun
ad_00440,2023-06,47.84,65.77,12321,50,0,armwarmers for every push,"Lightweight and breathable, this armwarmers keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",video,9:16,adventure,vid_armwarmers:Video|armwarmers:Noun|push:Verb
ad_00441,2023-06,202.8,501.62,13360,60,1,kit for every shred,Built to shred. Premium kit. 🌧️,video,4:5,adventure,vid_kit:Video|shred:Verb
ad_00442,2023-06,57.34,132.6,13851,95,1,premium shell built to push,Our shell lets you push better.,video,9:16,urban,vid_shell:Video|shell:Noun|push:Verb
ad_00443,2023-06,331.61,1385.82,23712,267,5,ride further in our bibs,"Engineered for performance on every terrain. Our bibs is designed to help you ride with total confidence, whether you are on a mountain pass or a city commute 19 through changing weather.",image,9:16,accessories,img_bibs:Image|bibs:Noun|ride:Verb|gear up for summer:Phrase
ad_00444,2023-06,102.7,279.3,22800,170,3,new tights collection,"Lightweight and breathable, this tights keeps you comfortable from the first pedal stroke 25 to the last. Designed for riders who explore in all conditions and demand the very best from their gear.",image,1:1,urban,img_tights:Image|tights:Noun
ad_00445,2023-06,422.36,1380.11,18119,186,4,the shorts you need to sprint,sprint further in our new shorts.,video,1:1,gravel,vid_shorts:Video|shorts:Noun|sprint:Verb|your spring wardrobe:Phrase
ad_00446,2023-06,526.01,1185.86,14663,92,1,socks for every layer,layer further 11 in our new socks.,image,9:16,urban,img_socks:Image
ad_00447,2023-06,70.7,204.78,40487,278,5,shred 13 further in our wardrobe,"Lightweight and breathable, this wardrobe keeps you comfortable from the first pedal stroke to the last. Designed for riders who shred in all conditions and demand the very best from their gear.",image,4:5,mountain,img_wardrobe:Image|wardrobe:Noun|shred:Verb
ad_00448,2023-06,86.51,315.21,9314,91,2,8 the bibs you need to push,Our bibs lets you push better.,video,1:1,road,vid_bibs:Video|bibs:Noun|push:Verb|your spring wardrobe:Phrase
ad_00449,2023-06,109.73,209.53,10388,94,1,shell for every sprint,sprint further in our new shell.,image,9:16,mountain,img_shell:Image|shell:Noun
ad_00450,2023-06,78.77,146.35,9934,59,1,15 premium shell built to conquer,"Lightweight and breathable, this shell keeps you comfortable from the first pedal stroke to the last. Designed for riders who conquer in all conditions and demand the very best from their gear.",image,1:1,commute,img_shell:Image|shell:Noun|gravel ready:Phrase
ad_00451,2023-06,70.71,614.58,16018,155,3,the wardrobe you need to cruise,"Lightweight and breathable, this wardrobe keeps you comfortable from the first pedal stroke to the last. 29 Designed for riders who cruise in all conditions and demand the very best from their gear.",video,4:5,casual,vid_wardrobe:Video|wardrobe:Noun
ad_00452,2023-06,414.38,2079.39,13381,129,3,cap for every explore,"Lightweight and breathable, this cap keeps you comfortable from the first pedal stroke to the last. Designed for riders who explore in all conditions and demand the very best from their gear. ⛰️",video,1:1,accessories,vid_cap:Video|cap:Noun|explore:Verb
ad_00453,2023-06,197.12,315.65,26116,148,2,25 socks for every ride,Built to ride. Premium socks.,image,4:5,casual,img_socks:Image|socks:Noun|ride:Verb|cold weather essentials:Phrase
ad_00454,2023-06,259.15,218.17,13779,37,0,premium cap 27 built to ride,Our cap lets you ride better.,image,4:5,adventure,img_cap:Image|cap:Noun|ride:Verb|gravel ready:Phrase
ad_00455,2023-06,377.06,449.4,14596,93,1,the armwarmers you 15 need to shred,Built to shred. Premium armwarmers.,image,9:16,road,img_armwarmers:Image|armwarmers:Noun|built to last:Phrase
ad_00456,2023-06,105.18,251.98,17331,95,1,premium jersey 2 built to race,race further in 3 our new jersey. ❄️,image,4:5,casual,img_jersey:Image|jersey:Noun
ad_00457,2023-06,175.21,598.12,16637,151,3,explore further in our tights,"Built for the long haul. Our premium tights combines technical fabrics with a refined fit so you can explore harder and go further, no matter what the forecast brings this season.",video,9:16,road,vid_tights:Video|tights:Noun|explore:Verb
ad_00458,2023-06,154.82,128.52,20484,87,1,sprint further 22 in our vest,Ride ready. Try our vest today.,image,9:16,casual,img_vest:Image|vest:Noun|sprint:Verb
ad_00459,2023-06,194.32,2005.32,11900,142,3,cap for every sprint,"Built for the 28 long haul. Our premium cap combines technical fabrics with a refined fit so you can sprint harder and go further, no matter what the forecast brings this season.",video,4:5,adult,vid_cap:Video|cap:Noun
ad_00460,2023-06,587.07,3220.73,51085,423,9,the bibs you need to sprint,sprint 19 further in our new bibs. 💪,video,9:16,casual,vid_bibs:Video|adventure awaits:Phrase
ad_00461,2023-06,153.72,995.07,29397,303,7,sprint further in our tights,sprint further in our new tights. 🏔️,video,4:5,accessories,vid_tights:Video
ad_00462,2023-06,110.15,67.19,13500,40,0,the shell you need to push,Ride ready. Try our shell today. 🌧️,image,9:16,adventure,img_shell:Image|shell:Noun|push:Verb
ad_00463,2023-06,269.01,2270.76,13386,182,5,conquer further in our armwarmers,Built to conquer. Premium armwarmers.,video,4:5,mountain,vid_armwarmers:Video|gravel ready:Phrase
ad_00464,2023-06,495.67,1268.53,10699,76,1,premium shorts built to race,"Built for the long haul. Our premium shorts combines technical fabrics with a refined fit so you can race harder and go further, no matter what the forecast brings this season.",image,1:1,accessories,img_shorts:Image|shorts:Noun|race:Verb
ad_00465,2023-06,138.39,241.62,13754,109,2,baselayer for every train,Built to train. Premium baselayer.,image,9:16,urban,img_baselayer:Image|train:Verb|gear up for summer:Phrase
ad_00466,2023-06,66.64,79.81,34053,184,2,the cap 21 you need to train,Built to train. Premium cap.,image,1:1,gravel,img_cap:Image|gravel ready:Phrase
ad_00467,2023-06,295.26,1719.49,11777,133,4,19 cap for every train,Built to train. Premium cap.,video,4:5,mountain,vid_cap:Video|train:Verb|your spring wardrobe:Phrase
ad_00468,2023-06,120.66,883.5,14292,126,3,new vest collection,Ride ready. 15 Try our vest today. ⛰️,video,1:1,adult,vid_vest:Video|vest:Noun|gravel ready:Phrase
ad_00469,2023-06,245.15,1605.73,14921,164,4,new gloves collection,3 Our gloves lets you climb better.,video,4:5,adult,vid_gloves:Video|gloves:Noun
ad_00470,2023-06,362.12,920.47,49256,211,2,premium baselayer built to descend,Ride ready. Try our baselayer today.,video,4:5,adventure,vid_baselayer:Video
ad_00471,2023-06,177.48,136.5,46802,134,1,premium 6 cap built to explore,Our cap lets you explore better. ☀️,image,4:5,adventure,img_cap:Image|explore:Verb
ad_00472,2023-06,444.48,1233.62,16830,131,2,jacket for 2 every shred,Ride ready. Try our jacket today.,video,1:1,accessories,vid_jacket:Video|jacket:Noun
ad_00473,2023-06,125.06,847.76,27927,314,7,shell for every conquer,Our shell lets you conquer better. 🚴,video,4:5,gravel,vid_shell:Video|shell:Noun|conquer:Verb|lightweight layers:Phrase
ad_00474,2023-06,178.33,285.71,5426,31,0,climb further in our cap,Ride ready. Try our cap today.,image,1:1,urban,img_cap:Image|cap:Noun
ad_00475,2023-06,51.48,79.81,12084,86,1,16 new jersey collection,"Built for the long haul. Our premium jersey combines technical fabrics with a refined fit so you can climb harder and go further, no matter what the forecast brings this season.",image,9:16,mountain,img_jersey:Image|jersey:Noun
ad_00476,2023-06,151.88,439.41,17128,170,3,cruise further in our shell,cruise further in our new shell. ⛰️,video,9:16,urban,vid_shell:Video|shell:Noun|cruise:Verb|all day comfort:Phrase
ad_00477,2023-06,395.33,1273.79,12163,77,1,the vest you need 20 to shred,shred 10 further in our new vest. 🌧️,image,4:5,road,img_vest:Image|vest:Noun|shred:Verb
ad_00478,2023-06,206.72,247.89,7035,41,1,premium jacket built 20 to shred,Built to shred. Premium jacket.,image,1:1,commute,img_jacket:Image|shred:Verb|your spring wardrobe:Phrase
ad_00479,2023-06,328.21,846.72,16621,120,1,new 14 shell collection,"Built for the long haul. Our premium shell combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season. 💪",image,4:5,casual,img_shell:Image|shell:Noun
ad_00480,2023-06,303.2,312.1,21038,92,1,premium cap 23 built to climb,Our cap lets you climb better. 🌧️,image,1:1,urban,img_cap:Image|climb:Verb
ad_00481,2023-06,54.48,84.04,17147,81,1,baselayer for every explore,explore further in our new baselayer.,image,1:1,gravel,img_baselayer:Image|baselayer:Noun
ad_00482,2023-06,218.81,617.21,20823,116,2,new wardrobe collection,"Built for the long haul. Our premium wardrobe combines technical fabrics with a refined fit so you can cruise harder and go further, no matter what the forecast brings this season.",image,4:5,urban,img_wardrobe:Image|wardrobe:Noun|cruise:Verb
ad_00483,2023-06,136.21,189.82,31856,171,2,premium vest built 29 to ride,Our vest lets you ride better.,image,4:5,urban,img_vest:Image|vest:Noun
ad_00484,2023-06,141.42,407.61,4362,36,0,the baselayer you need to explore,explore further in our new baselayer.,video,1:1,gravel,vid_baselayer:Video|baselayer:Noun
ad_00485,2023-06,156.08,1149.9,37036,446,12,premium wardrobe built to shred,Built 22 to shred. Premium wardrobe.,video,4:5,mountain,vid_wardrobe:Video|wardrobe:Noun|shred:Verb
ad_00486,2023-06,338.85,1086.73,16362,114,1,race further 8 in our gloves,"Engineered for performance on every terrain. Our gloves is designed to help you race with total confidence, whether you are on a 5 mountain pass or a city commute through changing weather.",image,4:5,gravel,img_gloves:Image|gloves:Noun
